Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1402812,Colorado Farm And Art Market,Farmers' Market,215,S Tejon St,,Colorado Springs,CO,80903,2283,EL PASO,38.83039,-104.82282,05/04/2020,11/29/2024
1252188,Downtown Sunday Market,Farmers' Market,225,N Nevada Ave,,Colorado Springs,CO,80903,1306,EL PASO,38.83767,-104.821365,06/23/2016,09/20/2019
861199,Fountain Farmers Market,Farmers' Market,116,S Main St,,Fountain,CO,80817,2282,EL PASO,38.682743,-104.700645,07/30/2008,09/20/2019
1283736,Manitou Community Market,Farmers' Market,1000,Manitou Ave,,Manitou Springs,CO,80829,,EL PASO,38.859257,-104.91953,07/22/2017,09/20/2019
1252215,Venetucci Farm,Farmers' Market,5210,S Highway 85,,Colorado Springs,CO,80911,9705,EL PASO,38.757687,-104.75024,06/20/2016,09/20/2019
817049,Canon City Farmers Market,Farmers' Market,,3rd & Hwy 50,,Canon City,CO,81212,,FREMONT,38.43847,-105.24269,03/21/2007,03/13/2014
1139578,Canon City Farmers Market Association,Farmers' Market,211,N 3rd St,,Canon City,CO,81212,3208,FREMONT,38.44041,-105.244194,03/15/2014,11/24/2023
1393750,Main Street Farmers Market,Farmers' Market,613,Main St,Ste 10,Canon City,CO,81212,3776,FREMONT,38.441322,-105.23925,02/25/2020,09/01/2021
1504844,Main Street Farmers Market,Farmers' Market,505,Macon Ave,,Canon City,CO,81212,3363,FREMONT,38.44167,-105.24118,05/26/2022,
1352499,Carbondale Farmers' Market,Farmers' Market,362,Main St,,Carbondale,CO,81623,2031,GARFIELD,39.40046,-107.210754,02/26/2019,11/24/2023
1507171,Carbondale Farmers' Market,Farmers' Market,4th,Main Street,,Carbondale,CO,81623,,GARFIELD,39.400482,-107.20699,06/10/2022,
893122,Glenwood Downtown Market,Farmers' Market,,9th & Grand,,Glenwood Springs,CO,81601,,GARFIELD,39.545387,-107.324814,05/19/2009,09/09/2020
1458317,Glenwood's Downtown Market,Farmers' Market,,7th And Grand Avenue,,Glenwood Springs,CO,81601,,GARFIELD,39.54784,-107.32482,08/16/2021,
1540356,Market On 7th NAFMNP,Farmers' Market,704,Grand Ave,,Glenwood Springs,CO,81601,3402,GARFIELD,39.54699,-107.32458,04/04/2023,
1199513,New Castle Community Market FM,Farmers' Market,,W Main St,Burning Mountain Park,New Castle,CO,81647,,GARFIELD,39.571453,-107.538574,06/04/2015,09/20/2019
1248345,New Castle Community Market/town Of New Castle,Farmers' Market,157,W Main St,,New Castle,CO,81647,9905,GARFIELD,39.571453,-107.5323,07/25/2016,07/12/2021
1577322,Parachute Monday Market,Farmers' Market,100,E 1st St,,Parachute,CO,81635,5001,GARFIELD,39.452362,-108.052734,02/16/2024,
1365798,Rifle Farmers Market,Farmers' Market,600,Railroad Ave,,Rifle,CO,81650,3550,GARFIELD,39.53403,-107.78326,06/24/2019,02/06/2024
1154458,Rifle Farmers' Market,Farmers' Market,139,Railroad Ave,,Rifle,CO,81650,2215,GARFIELD,39.53042,-107.783295,06/27/2014,11/23/2018
1290017,Silt Farmers' Market,Farmers' Market,707,Orchard Ave,,Silt,CO,81652,9811,GARFIELD,39.550335,-107.65564,08/11/2017,09/20/2019
1315508,Crested Butte Farmers Market,Farmers' Market,100,Elk Ave,,Crested Butte,CO,81224,5008,GUNNISON,38.869663,-106.98901,03/28/2018,
1058408,Gunnison Farmers Market,Farmers' Market,,Virginia and Main,,Gunnison,CO,81230,,GUNNISON,38.545544,-106.92693,05/30/2012,11/19/2021
1497370,Gunnison Farmers Market,Farmers' Market,100,N Main St,,Gunnison,CO,81230,2331,GUNNISON,38.54461,-106.92653,04/19/2022,
1040847,Gardner Farmers Market,Farmers' Market,25308,State Highway 69,,Gardner,CO,81040,9792,HUERFANO,37.78325,-105.16611,03/09/2012,09/20/2019
1129122,Walsenburg Farmers Market,Farmers' Market,129,Kansas Ave,,Walsenburg,CO,81089,2202,HUERFANO,37.62763,-104.78253,01/15/2014,11/23/2018
1273393,40 West Farmers' Market,Farmers' Market,6759,W Colfax Ave,,Lakewood,CO,80214,1807,JEFFERSON,39.74042,-105.07146,01/24/2017,09/20/2019
1273393,40 West Farmers' Market,Farmers' Market,6759,W Colfax Ave,,Lakewood,CO,80214,1807,JEFFERSON,39.74042,-105.07146,10/28/2019,03/11/2020
1065450,Arvada Farmers Market,Farmers' Market,5700,Olde Wadsworth Blvd,,Arvada,CO,80002,2535,JEFFERSON,39.800175,-105.081375,07/16/2012,09/20/2019
1267100,"Colorado Fresh Markets, Inc.",Farmers' Market,1019,10th St,,Golden,CO,80401,1100,JEFFERSON,39.756195,-105.22573,12/14/2016,09/20/2019
1267100,"Colorado Fresh Markets, Inc.",Farmers' Market,1019,10th St,,Golden,CO,80401,1100,JEFFERSON,39.756195,-105.22573,10/28/2019,04/29/2020
946179,Denver Downtown Farmers Market Association,Farmers' Market,4252,Wadsworth Blvd,,Wheat Ridge,CO,80033,4620,JEFFERSON,39.774666,-105.08137,04/01/2010,12/26/2019
1395233,Fleischer Family Farm Stand,Farmers' Market,2005,S Zephyr Ct,,Lakewood,CO,80227,2455,JEFFERSON,39.68129,-105.08638,02/04/2020,11/29/2024
1252175,Four Seasons  Farmers & Artisans Market,Farmers' Market,7043,W 38th Ave,,Wheat Ridge,CO,80033,4836,JEFFERSON,39.769398,-105.075264,06/20/2016,11/18/2020
1201299,Gofarm,Farmers' Market,600,9th St,,Golden,CO,80401,1050,JEFFERSON,39.759853,-105.22279,06/15/2015,
1275817,Gofarm,Farmers' Market,760,Warner Dr,,Golden,CO,80401,5297,JEFFERSON,39.7279,-105.21043,03/15/2017,
816504,Golden Farmers Market,Farmers' Market,1019,10th St,,Golden,CO,80401,1027,JEFFERSON,39.756207,-105.225716,03/14/2007,12/13/2016
1357509,Golden Farmers Market,Farmers' Market,1010,10th St,,Golden,CO,80401,1028,JEFFERSON,39.7561,-105.22601,04/01/2019,01/26/2020
1399442,Golden Farmers Market,Farmers' Market,1019,10th St,,Golden,CO,80401,1100,JEFFERSON,39.75593,-105.22557,04/30/2020,
1304068,Lakewood Farmers' Maket,Farmers' Market,9077,W Alameda Ave,,Lakewood,CO,80226,2826,JEFFERSON,39.71163,-105.09852,11/05/2017,
1139611,Main Street Market,Farmers' Market,,57th Old Wadsworth,Olde Town Square,Arvada,CO,80002,,JEFFERSON,39.79808,-105.08148,03/15/2014,11/24/2023
1151789,Metro Denver Farmers' Market,Farmers' Market,8501,West Bowles,,Littleton,CO,80123,,JEFFERSON,39.609856,-105.09576,05/24/2014,
1194845,Star Acre Farms,Farmers' Market,8412,Alkire St,,Arvada,CO,80004,,JEFFERSON,39.80957,-105.14687,05/13/2015,09/16/2020
1396501,West Colfax Farmers Market,Farmers' Market,6759,W Colfax Ave,Lamar Station Plaza,Lakewood,CO,80214,1807,JEFFERSON,39.74119,-105.07102,03/12/2020,11/29/2024
1313136,Bayfield Downtown Farmers Market,Farmers' Market,126,W Mill St,,Bayfield,CO,81122,,LA PLATA,37.225307,-107.60217,04/18/2018,09/20/2019
816601,Durango Farmers Market,Farmers' Market,259,W 9th St,,Durango,CO,81301,5442,LA PLATA,37.273724,-107.882385,03/15/2007,
1112314,Leadville Farmers' Market,Farmers' Market,505,Harrison Ave,,Leadville,CO,80461,3557,LAKE,39.248093,-106.291725,07/31/2013,03/16/2018
1273586,Berthoud Local Farmers Market,Farmers' Market,620,Mountain Ave,,Berthoud,CO,80513,,LARIMER,40.305164,-105.08278,01/27/2017,09/20/2019
1273586,Berthoud Local Farmers Market,Farmers' Market,620,Mountain Ave,,Berthoud,CO,80513,,LARIMER,40.305164,-105.08278,10/28/2019,
950814,City of Loveland Farmers Market,Farmers' Market,700,Railroad Ave,,Loveland,CO,80537,4740,LARIMER,40.386837,-105.07786,05/13/2010,
887411,Colorado Agricultural Marketing Cooperative Inc,Farmers' Market,1001,E Harmony Rd,,Fort Collins,CO,80525,8891,LARIMER,40.521667,-105.06,04/10/2010,
1065552,Drake Road Farmers' Market,Farmers' Market,802,W Drake Rd,,Fort Collins,CO,80526,,LARIMER,40.55277,-105.09046,07/06/2012,11/19/2021
1412562,Fort Collins Winter Farmers Market,Farmers' Market,215,E Foothills Pkwy,,Fort Collins,CO,80525,2624,LARIMER,40.54323,-105.07602,08/06/2020,11/29/2024
1468495,Fort Collins Winter Farmers Market,Farmers' Market,215,E Foothills Pkwy,,Fort Collins,CO,80525,2624,LARIMER,40.542465,-105.07368,10/04/2021,
975830,Fort Collins Winter Farmers' Market,Farmers' Market,123,N College Ave,Ste 215,Fort Collins,CO,80524,2481,LARIMER,40.58772,-105.07715,12/14/2010,07/24/2013
817087,Larimer County Farmers Market,Farmers' Market,200,W Oak St,,Fort Collins,CO,80521,2713,LARIMER,40.585636,-105.08052,03/21/2007,
1219774,Northern Colorado Food Cluster,Farmers' Market,123,N College Ave,,Fort Collins,CO,80524,4427,LARIMER,40.587723,-105.07715,11/05/2015,11/23/2020
1185684,Wellington Farmers Market,Farmers' Market,3815,Harrison Ave,,Wellington,CO,80549,,LARIMER,40.70481,-105.00364,04/07/2015,09/20/2019
1185684,Wellington Farmers Market,Farmers' Market,3815,Harrison Ave,,Wellington,CO,80549,,LARIMER,40.70481,-105.00364,10/28/2019,11/23/2020
1112236,Winter Farmers Market,Farmers' Market,,N College Ave,Opera Galleria Bldg,Fort Collins,CO,80521,,LARIMER,40.606472,-105.07655,07/25/2013,03/16/2018
1505574,Trinidad Community Farmers Market NAFMNP,Farmers' Market,500,W Cedar St,,Trinidad,CO,81082,,LAS ANIMAS,37.17077,-104.50847,06/06/2022,
854826,Trinidad Farmers Market,Farmers' Market,826,Stonewall Ave,,Trinidad,CO,81082,2541,LAS ANIMAS,37.168255,-104.518906,05/21/2008,12/26/2019
917563,American National Bank Farmers Market,Farmers' Market,248,S 4th St,,Grand Junction,CO,81501,2504,MESA,39.06563,-108.56609,03/17/2010,07/27/2015
1204109,Devries Farm Market 1,Farmers' Market,3149,C Rd,,Grand Junction,CO,81503,9682,MESA,39.048454,-108.46859,06/30/2015,12/26/2019
1273066,Downtown Grand Junction Farmers Market,Farmers' Market,101,S 3rd St,Ste 100,Grand Junction,CO,81501,2410,MESA,39.06701,-108.568085,02/23/2017,12/13/2021
1273066,Downtown Grand Junction Farmers Market,Farmers' Market,101,S 3rd St,Ste 100,Grand Junction,CO,81501,2410,MESA,39.06701,-108.568085,07/12/2022,
1252158,Field to Fork CSA,Farmers' Market,3526,Front St,,Palisade,CO,81526,8601,MESA,39.10003,-108.39795,06/20/2016,09/20/2019
1502385,Fruita Farmer's Market,Farmers' Market,250,S Elm St,,Fruita,CO,81521,2603,MESA,39.156067,-108.730156,05/13/2022,
1273075,Fruita Farmers Market,Farmers' Market,325,E. Aspen Ave.,,Fruita,CO,81521,,MESA,39.158924,-108.73102,02/23/2017,04/19/2022
1405413,Palisade Sunday Farmers Market,Farmers' Market,206,Main St.,3rd And Main Streets,Palisade,CO,81526,,MESA,39.110924,-108.35097,05/27/2020,12/12/2024
1320411,Plateau Valley Farm Cooperative,Farmers' Market,2020,High St,,Collbran,CO,81624,9624,MESA,39.238697,-107.96358,07/01/2018,11/25/2022
1270734,The Creede Farmers Market,Farmers' Market,23,South Main,,Creede,CO,81130,,MINERAL,37.852673,-106.92704,01/24/2017,09/20/2019
822963,Cortez Farmers Market,Farmers' Market,109,W Main St,Ste 102,Cortez,CO,81321,3187,MONTEZUMA,37.348583,-108.58718,05/26/2007,10/09/2018
1278422,Mancos Farmers' Market 1,Farmers' Market,1,Park Street,Boyle Park,Mancos,CO,81328,,MONTEZUMA,37.346184,-108.28838,04/06/2017,11/19/2021
1506117,Mancos Valley Farmers Market,Farmers' Market,150,Grand Ave.,Boyle Park,Mancos,CO,81328,,MONTEZUMA,37.34518,-108.28974,06/22/2022,
1349126,Onward A Legacy Foundation Dba Cortez Farmer's Mar,Farmers' Market,109,W Main St,,Cortez,CO,81321,3126,MONTEZUMA,37.348278,-108.58699,02/11/2019,
1160412,Montrose Farmers Market,Farmers' Market,11,S Uncompahgre,Centennial Plaza,Montrose,CO,81401,,MONTROSE,38.48006,-107.87542,07/18/2014,
816574,Uncompahgre Farmers Market,Farmers' Market,433,S 1st St,,Montrose,CO,81401,3908,MONTROSE,38.479206,-107.875206,03/15/2007,07/06/2014
1113626,Fort Morgan Farmers' Market,Farmers' Market,1211,Edison St,Apt 1A,Brush,CO,80723,2409,MORGAN,40.25504,-103.63566,09/10/2013,03/16/2018
1475151,Sacketts Farm Market Llc,Farmers' Market,20277,US Highway 50,,Rocky Ford,CO,81067,9401,OTERO,38.047733,-103.7053,01/19/2022,
1284209,Ridgway Farmer's Market,Farmers' Market,201,Railroad St.,Hartwell Park,Ridgway,CO,81432,2118,OURAY,38.152485,-107.754776,07/18/2017,
1241399,Basalt Sunday Market,Farmers' Market,101,Midland Ave,,Basalt,CO,81621,8305,PITKIN,39.368492,-107.03465,05/24/2016,09/20/2019
1273410,El Pueblo Farmers Marker,Farmers' Market,301,N Union Ave,,Pueblo,CO,81003,4266,PUEBLO,38.267136,-104.61027,01/24/2017,06/28/2017
1289108,El Pueblo Farmers Market,Farmers' Market,301,N Union Ave,,Pueblo,CO,81003,4266,PUEBLO,38.26714,-104.61031,06/29/2017,09/20/2018
1366498,El Pueblo Farmers Market,Farmers' Market,301,N Union Ave,,Pueblo,CO,81003,4266,PUEBLO,38.267155,-104.61034,06/18/2019,11/24/2023
1241965,Greenhorn Valley Farmers Market,Farmers' Market,4801,Cibola Drive,,Colorado City,CO,81019,,PUEBLO,37.934406,-104.844475,04/02/2016,09/20/2019
944859,Historic Arkansas Riverwalk of Pueblo Authority,Farmers' Market,200,W 1st St,Ste 303,Pueblo,CO,81003,3262,PUEBLO,38.26787,-104.60878,04/02/2010,09/20/2019
1112053,Pueblo Farmers Market,Farmers' Market,,Midtown Shopping Mall Parking Lot,,Pueblo,CO,81004,,PUEBLO,38.26161,-104.62797,07/24/2013,03/16/2018
1539431,Pueblo Farmers Market,Farmers' Market,1500,N Santa Fe Ave,,Pueblo,CO,81003,3700,PUEBLO,38.28219,-104.60666,06/23/2023,
1397766,Southern Colorado Farmer's Market And Craft Fair,Farmers' Market,1500,N Santa Fe Ave,,Pueblo,CO,81003,3700,PUEBLO,38.282246,-104.60676,03/13/2020,05/17/2023
1252131,St. Mary-Corwin Farm Stand,Farmers' Market,1008,Minnequa Ave,,Pueblo,CO,81004,3798,PUEBLO,38.233166,-104.62429,07/27/2016,09/20/2019
1256955,Uncle Chilis,Farmers' Market,24920,E Us Highway 50,,Pueblo,CO,81006,3004,PUEBLO,38.245262,-104.543335,09/08/2016,09/20/2019
1433914,Mercado Del Norte,Farmers' Market,120,Spruce St,,Del Norte,CO,81132,2344,RIO GRANDE,37.68323,-106.35228,01/29/2021,
1109389,Monte Vista Farmers Market,Farmers' Market,947,1st Ave,,Monte Vista,CO,81144,1405,RIO GRANDE,37.58056,-106.14543,07/22/2013,11/25/2022
1552502,Monte Vista Farmers Market,Farmers' Market,300,W. Prospect Ave,,Monte Vista,CO,81144,,RIO GRANDE,37.581703,-106.161514,07/24/2023,
1139577,South Fork Farmers Market,Farmers' Market,28,Silverthread Rd,South Fork Visitors Center,South Fork,CO,81154,9750,RIO GRANDE,37.668613,-106.64253,03/15/2014,11/23/2018
1319808,Main Street Steamboat Farmer's Market,Farmers' Market,7th St,Yampa,,Steamboat Springs,CO,80487,8048,ROUTT,40.48719,-106.83192,05/08/2018,
1601821,Silverton Farmers Market,Farmers' Market,1171,Greene St,,Silverton,CO,81433,5077,SAN JUAN,37.81137,-107.6647,06/28/2024,
1294929,F.r.e.s.h Food Hub,Farmers' Market,1525,Grand Ave,,Norwood,CO,81423,9903,SAN MIGUEL,38.13104,-108.29028,10/24/2017,
1055055,Telluride Farmers Market,Farmers' Market,100-300,S Oak St,,Telluride,CO,81435,,SAN MIGUEL,37.937237,-107.81286,05/10/2012,08/31/2017
1055055,Telluride Farmers Market,Farmers' Market,100-300,S Oak St,,Telluride,CO,81435,,SAN MIGUEL,37.937237,-107.81286,05/15/2018,
818605,Woodland Park Farmers Market,Farmers' Market,,Center St & Henrietta,,Woodland Park,CO,80863,,TELLER,38.995335,-105.05443,04/07/2007,
823045,Carniceria Y Taqueria Lozano,Farmers' Market,109,E 22nd St Unit 5,,Greeley,CO,80631,7453,WELD,40.40244,-104.67742,08/07/2007,02/23/2009
1134856,Frederick Market,Farmers' Market,105,5th Street,Crist Park,Frederick,CO,80530,,WELD,40.098682,-104.94127,03/10/2014,11/23/2018
1139595,Get To Know Your Farmer 3,Farmers' Market,,Lincoln & 49th St,Warehouse Parking Lot,Globeville,CO,80542,,WELD,39.785618,-104.985794,03/15/2014,04/06/2014
816827,Greeley Farmers Market,Farmers' Market,902,7th Ave,,Greeley,CO,80631,4106,WELD,40.423878,-104.688995,03/17/2007,
1558119,Milliken Market Day,Farmers' Market,1109,Broad St,,Milliken,CO,80543,8335,WELD,40.330513,-104.8551,08/09/2023,
1578164,Platteville Market Day,Farmers' Market,13412,Us Highway 85,,Platteville,CO,80651,8017,WELD,40.194267,-104.820854,02/29/2024,
1461048,Tigges Farm Produce & Pumpkin Patch,Farmers' Market,12404,County Road 64 1/2,,Greeley,CO,80631,9342,WELD,40.454735,-104.82354,07/30/2021,
1273607,Windsor Farmers Market,Farmers' Market,111,5th St,,Windsor,CO,80550,5107,WELD,40.48122,-104.90399,01/29/2017,09/20/2019
1089161,Ellington Farmers Market,Farmers' Market,72,Maple St,,Ellington,CT,06029,3327,CAPITOL,41.905403,-72.46627,03/11/2013,
1503596,Alliance Farmers Market,Farmers' Market,1151,Park Ave,,Bridgeport,CT,06604,3411,FAIRFIELD,41.1765,-73.20034,06/10/2022,
1149411,Black Rock Farmer's Market,Farmers' Market,481,Brewster St,St Ann Field,Bridgeport,CT,06605,3498,FAIRFIELD,41.155945,-73.22463,05/26/2014,04/06/2016
1243611,Black Rock Farmers Market,Farmers' Market,481,Brewster St,in field,Bridgeport,CT,06605,3498,FAIRFIELD,41.155945,-73.224625,04/07/2016,09/20/2019
1401801,Blissful Awakening's Urban Regenerative Farm,Farmers' Market,81,Clifford St,,Bridgeport,CT,06607,1605,FAIRFIELD,41.176987,-73.16811,06/10/2020,11/29/2024
1337840,Brookfield Farmer's Market,Farmers' Market,100,Pocono Rd,,Brookfield,CT,06804,3322,FAIRFIELD,41.465958,-73.39765,09/16/2018,04/03/2023
1337840,Brookfield Farmer's Market,Farmers' Market,100,Pocono Rd,,Brookfield,CT,06804,3322,FAIRFIELD,41.465958,-73.39765,04/19/2023,
956848,City Center Danbury Farmers Market,Farmers' Market,,Kennedy Park,,Danbury,CT,06810,,FAIRFIELD,41.39661,-73.45916,06/22/2010,12/26/2019
1204669,Country Farm 2  FM/Norwalk Comm Health Ctr,Farmers' Market,120,Connecticut Ave,,Norwalk,CT,06854,1525,FAIRFIELD,41.105556,-73.42805,07/18/2015,12/26/2019
950657,Downtown Bridgeport Farmer's Market,Farmers' Market,102,Bank St,,Bridgeport,CT,06604,4310,FAIRFIELD,41.177296,-73.18915,05/12/2010,11/25/2022
950657,Downtown Bridgeport Farmer's Market,Farmers' Market,102,Bank St,,Bridgeport,CT,06604,4310,FAIRFIELD,41.177296,-73.18915,07/17/2023,
1107375,East End Farmer's Market,Farmers' Market,985,Stratford Ave,,Bridgeport,CT,06607,1317,FAIRFIELD,41.17701,-73.17033,07/29/2013,08/08/2017
1164202,East End Farmers Market,Farmers' Market,985,Stratford Ave,,Bridgeport,CT,06607,1317,FAIRFIELD,41.176968,-73.17036,09/01/2014,08/08/2017
1302721,East End Farmers Market - Bridgeport Arts & Cultur,Farmers' Market,30,Florence St,,Bridgeport,CT,06607,1508,FAIRFIELD,41.18333,-73.15561,11/05/2017,09/20/2019
1351721,"Fairgate Farm, Inc.",Farmers' Market,129,Stillwater Ave,,Stamford,CT,06902,4820,FAIRFIELD,41.05193,-73.55133,02/27/2019,
1407957,Farmers Market Of Black Rock,Farmers' Market,481,Brewster St,,Bridgeport,CT,06605,3498,FAIRFIELD,41.15596,-73.225296,07/27/2020,07/07/2022
1506508,Farmers' Market Of Black Rock,Farmers' Market,481,Brewster St,,Bridgeport,CT,06605,3498,FAIRFIELD,41.15594,-73.2253,07/08/2022,
1190428,FCC Farmer Market of Norwalk,Farmers' Market,,Lewis St,church across from city green,Norwalk,CT,06851,,FAIRFIELD,41.119183,-73.40925,04/16/2015,12/26/2019
1456782,Fcc Of Norwalk Inc Farmers Market 0504304,Farmers' Market,3,Lewis St,,Norwalk,CT,06851,4704,FAIRFIELD,41.119133,-73.40843,06/26/2021,
1600284,Paradise Green Market,Farmers' Market,121,Huntington Rd,,Stratford,CT,06614,4008,FAIRFIELD,41.208645,-73.1319,07/01/2024,
788385,Sandy Hook Organic Farmers Market,Farmers' Market,5,Washington Ave,,Sandy Hook,CT,06482,,FAIRFIELD,41.419647,-73.281364,05/06/2006,08/11/2011
1193294,Shelton Ct Farmers' Market Assoc,Farmers' Market,100,Canal St,,Shelton,CT,06484,3147,FAIRFIELD,41.31572,-73.090164,04/01/2015,12/26/2019
1145477,South End Fresh Market,Farmers' Market,877,Park Ave,,Bridgeport,CT,06604,4694,FAIRFIELD,41.173565,-73.197655,05/30/2014,11/23/2018
1245193,Stamford Downtown Farmers Market,Farmers' Market,130,Atlantic St,,Stamford,CT,06901,2423,FAIRFIELD,41.053318,-73.53929,05/18/2016,
1407930,Stratfield Saturday Market,Farmers' Market,2100,North Ave,,Bridgeport,CT,06604,2411,FAIRFIELD,41.1805,-73.211975,07/27/2020,11/29/2024
865611,Stratford Ave Farmers Market,Farmers' Market,,Cnr of Seaview & Connecticut Aves,Location I-95 - Exit 29; (under bridge),Bridgeport,CT,06607,,FAIRFIELD,41.177242,-73.17363,10/10/2008,03/01/2015
858750,Wholesome Wave Farmers Market,Farmers' Market,728,Post Rd E,Ste 202,Westport,CT,06880,5200,FAIRFIELD,41.137413,-73.34092,07/02/2008,03/23/2015
1407950,East Side Farmers Market,Farmers' Market,752,E Main St,,Bridgeport,CT,06608,2335,GREATER BRIDGEPORT,41.18489,-73.180855,07/27/2020,11/29/2024
1584109,Blue Back Farmers Market NAFMNP,Farmers' Market,50,S Main St,,West Hartford,CT,06107,,HARTFORD,41.75882,-72.73939,03/05/2024,
1442593,Bristol Farmers Market,Farmers' Market,111,North Main St,,Bristol,CT,06010,,HARTFORD,41.673725,-72.94651,05/25/2021,06/16/2024
1502677,Connecticut Old State House Farmers Market,Farmers' Market,800,Main St,,Hartford,CT,06103,2301,HARTFORD,41.766094,-72.67271,05/16/2022,
1548049,East Hartford Farmers Market NAFMNP,Farmers' Market,1047,Main St,,East Hartford,CT,06108,2238,HARTFORD,41.771915,-72.64313,06/09/2023,
1084656,East Windsor Farmers Market,Farmers' Market,149,North Road,,East Windsor,CT,06088,,HARTFORD,41.935696,-72.5786,02/28/2013,04/04/2018
851928,Farmers Market at Billings Forge,Farmers' Market,563,Broad St,,Hartford,CT,06106,1402,HARTFORD,41.761795,-72.686844,04/19/2008,05/04/2022
1189034,Farmington Valley Farmers Market Llc,Farmers' Market,124,Simsbury Rd,,Avon,CT,06001,3714,HARTFORD,41.818253,-72.829796,03/16/2015,09/20/2019
